-17.015,7.6175
4.7152,-8.5625
8.3652,11.457
1.9852,3.9475
-6.4048,-11.453
-11.475,-3.0125
-0.4348,-6.9425
5.9652,0.1875
-4.2648,10.738
15.335,5.7675
-9.2548,-4.5625
8.0052,8.9875
-2.8348,13.787
5.8652,12.927
-14.745,0.6275
-2.3048,-13.762
6.0652,-13.073
9.8652,4.1875
-9.2548,-4.5625
-6.4048,-11.453
1.9852,3.9475
-2.8348,13.787
-11.475,-3.0125
-0.4348,-6.9425
-4.2648,10.738
15.335,0.1875
8.3652,11.457
6.0652,-13.073
-2.3048,-13.762
5.8652,12.927
