-7.0148,7.6175
-7.0148,-2.3825
11.335,7.5775
4.2852,4.8175
1.6952,-9.5725
9.9352,0.1775
-1.0448,15.188
0.8552,0.0475
-7.0148,17.617
12.245,-6.9025
1.3952,-18.212
6.3252,-6.4925
-8.8348,-11.012
-14.745,-9.2225
